SITE_ID,LATITUDE,LONGITUDE,YEAR,MONTH,NEE,TA,WTD,SWIN,EVI_MOD,TA_CRU,PRE_CRU,PET_CRU,TS_SURF,TS_DEEP,VPD,VPD_CRU,SD
-,°,°,yyyy,mm,g C m-2 mo-1,C,cm,W m-2,-,C,mm,mm,C,C,kPa,kPa,cm
1,52.695,-83.9452,2011,1,NaN,NaN,NaN,NaN,-0.03095,-22.70000076,33.70000076,0,NaN,NaN,NaN,0.044587491,NaN
1,52.695,-83.9452,2011,2,NaN,NaN,NaN,NaN,-0.0201,-19.5,42.70000076,2.800000042,NaN,NaN,NaN,0.086419431,NaN
1,52.695,-83.9452,2011,3,NaN,NaN,NaN,NaN,-0.03835,-13.69999981,20.80000114,12.40000018,1.177070048,0.165263285,0.400750625,0.208495982,60.5429957
1,52.695,-83.9452,2011,4,5.311396859,-1.443875001,NaN,239.0755063,0.09865,-4.099999905,41.90000153,36.00000143,1.388315149,0.217015117,0.4820654,0.383104268,36.66546896
1,52.695,-83.9452,2011,5,-2.606072495,6.155086653,NaN,228.0125191,0.2745,5.400000095,30.89999962,77.5,5.151801347,2.125527609,0.711605306,0.780125017,NaN
1,52.695,-83.9452,2011,6,-20.62211817,13.65809931,NaN,295.8679747,0.33795,12.5,56.5,108.0000043,13.55702222,10.60127813,1.440956861,1.277101157,NaN
1,52.695,-83.9452,2011,7,-22.56180864,16.99313103,NaN,234.8822812,0.3552,17.30000114,56,117.7999985,16.17837029,14.14016129,1.311643022,1.548723216,NaN
1,52.695,-83.9452,2011,8,-18.51632438,15.46899395,NaN,174.9590193,0.28825,15.80000019,56.79999924,93,15.50682459,14.38519825,0.981071737,1.265977628,NaN
1,52.695,-83.9452,2011,9,-12.53530202,11.16178403,NaN,139.9349761,0.2943,9.5,70.80000305,41.99999928,11.42734306,11.42150694,0.847948656,0.664984481,NaN
1,52.695,-83.9452,2011,10,-2.290289878,5.410596588,NaN,81.85546882,0.2512,4.300000191,44.79999924,18.60000074,6.693091193,7.695668516,0.489717791,0.351992532,NaN
1,52.695,-83.9452,2011,11,5.243260633,-4.943616888,NaN,42.78948095,0.0454,-4.5,38,0,1.260365731,2.847116271,0.115994636,0.122197147,NaN
1,52.695,-83.9452,2011,12,5.139797346,-16.60830415,NaN,35.51191923,0.02755,-14.10000038,30.60000038,0,0.208476126,1.43818918,0.0586835,0.112194783,NaN
1,52.695,-83.9452,2012,1,5.024972382,-19.40392792,NaN,45.06001564,0.00955,-19.5,41.10000229,0,-0.233469738,0.7910821,0.042599613,0.061007766,NaN
1,52.695,-83.9452,2012,2,3.768053046,-15.75040252,NaN,87.00129857,-0.0346,-16.39999962,25.70000076,2.800000042,-0.136047773,0.68382579,0.074315868,0.120259575,NaN
1,52.695,-83.9452,2012,3,4.165184795,-8.125796374,NaN,144.7114577,0.04355,-6,21,24.80000037,0.055709005,0.803691196,0.196460349,0.32683198,NaN
1,52.695,-83.9452,2012,4,1.676875737,-1.937385024,NaN,226.065587,0.2545,-2.700000048,22.10000038,39.00000215,0.458774407,0.991966527,0.474327277,0.410544048,NaN
1,52.695,-83.9452,2012,5,-7.326463782,6.173540325,NaN,211.1317123,0.2728,6.599999905,46.70000076,74.40000296,4.449367608,3.252142326,0.678710027,0.757175179,NaN
1,52.695,-83.9452,2012,6,-17.58034592,15.6446278,NaN,242.5917895,0.3619,14.40000057,56.79999924,105,13.27104409,9.739064931,1.286571878,1.279705158,NaN
1,52.695,-83.9452,2012,7,-22.43205226,17.36998049,NaN,237.4611173,0.3576,17.39999962,59.20000076,114.7000015,16.26625,14.02819892,1.281130258,1.473642782,NaN
1,52.695,-83.9452,2012,8,-16.72259268,14.4734086,NaN,182.7580391,0.33865,15.19999981,67.40000153,89.90000296,14.40324932,13.38899866,0.945829995,1.185153403,NaN
1,52.695,-83.9452,2012,9,-8.196302842,9.751377097,NaN,124.6347042,0.31665,9,62.5,45,10.50005556,10.80835139,0.716185778,0.627354574,NaN
1,52.695,-83.9452,2012,10,4.108459933,2.544662633,NaN,58.38579383,0.18295,1.600000024,46.10000229,9.30000037,4.782707997,5.936381384,0.168983409,0.182072047,NaN
1,52.695,-83.9452,2012,11,5.472431784,-3.413598534,NaN,39.88266087,0.0841,-6.300000191,36.79999924,0,0.829475487,2.168572819,0.102319547,0.091082053,0.819299982
1,52.695,-83.9452,2012,12,5.018814456,-14.77900486,NaN,40.05560691,-0.01385,-15.10000038,35.20000076,0,-0.005085432,0.936732863,0.045077194,0.064128629,2.186374502
1,52.695,-83.9452,2013,1,2.422111778,-22.98226209,NaN,49.40694208,-0.0153,-21.80000114,28.5,0,-0.371656102,0.353809892,0.031840403,0.038062082,41.13140538
1,52.695,-83.9452,2013,2,2.829132168,-20.66968453,NaN,96.00380039,-0.0246,-21.30000114,38.10000229,0,-0.347100818,0.167370908,0.053383357,0.052541112,55.81510429
1,52.695,-83.9452,2013,3,2.750028142,-11.70121841,NaN,155.3623141,-0.0358,-11.90000057,28.30000114,9.30000037,-0.241133401,0.129233871,0.124877285,0.145975679,61.73293044
1,52.695,-83.9452,2013,4,3.872846982,-4.637128835,NaN,223.5807459,0.0935,-6.200000286,42.29999924,20.99999964,-0.08579623,0.177492313,0.255307141,0.225452073,57.06361724
1,52.695,-83.9452,2013,5,-9.329913441,5.369452547,NaN,235.0017741,0.2783,4.400000095,28,68.20000148,1.598129792,0.696800339,0.692640699,0.655897046,NaN
1,52.695,-83.9452,2013,6,-28.59647808,12.90109306,NaN,284.0318447,0.342,11.90000057,76.80000305,102.0000029,10.82575799,7.96481612,1.283046667,1.151563823,NaN
1,52.695,-83.9452,2013,7,-28.01727664,16.77949128,NaN,235.512624,0.3727,15.40000057,63.70000076,99.20000148,14.9530914,13.20900202,1.443723565,1.176903606,NaN
1,52.695,-83.9452,2013,8,-25.06942437,14.03549865,NaN,156.3702133,0.3437,15,85.70000458,80.60000443,13.96142809,12.79061828,0.696965806,1.074773105,NaN
1,52.695,-83.9452,2013,9,-13.21244011,10.21785695,-13.2922956,133.8290856,0.30615,9.800000191,87.40000153,45,10.23229549,10.26184722,0.761798444,0.674984423,NaN
1,52.695,-83.9452,2013,10,-4.925875554,2.510388442,-14.599462,82.87485493,0.2819,2.400000095,52.29999924,12.40000018,5.065899194,6.371967742,0.299283747,0.240939784,NaN
1,52.695,-83.9452,2013,11,7.763520846,-7.331204208,-14.32808362,41.43005628,0.1344,-7.900000095,72.20000458,0,0.76409151,2.076595685,0.112928383,0.058139809,6.373011416
1,52.695,-83.9452,2013,12,5.383787142,-23.44682152,-16.01929825,44.42378581,-0.0142,-22.70000076,29.20000076,0,0.130367518,1.047664987,0.027903113,0.03516829,21.20638397
1,52.695,-83.9452,2014,1,3.875898093,-23.19804304,-17.04088769,51.89257936,-0.0278,-24.80000114,35.10000229,0,-0.464311824,0.287752016,0.03200507,0.010853723,33.76438091
1,52.695,-83.9452,2014,2,2.295548997,-20.51773957,-16.95517498,98.03732104,-0.01595,-22.80000114,46.90000153,0,-0.59628497,-0.004866071,0.05097328,0.047370942,39.46242543
1,52.695,-83.9452,2014,3,3.677918213,-18.3592352,-17.13474462,181.0029374,-0.0152,-17,25.89999962,9.30000037,-0.601588374,-0.122513777,0.099798038,0.132629342,55.42836137
1,52.695,-83.9452,2014,4,5.319515393,-7.935746422,-13.92817294,238.3988413,0.00215,-6.099999905,40.79999924,27.00000107,-0.239385453,-0.009988842,0.199916227,0.268981201,67.60279164
1,52.695,-83.9452,2014,5,2.817507567,5.942447578,3.297420231,213.9881671,0.25525,5.900000095,53.29999924,65.10000443,0.587916331,0.135969625,0.600030914,0.626024391,17.48913019
1,52.695,-83.9452,2014,6,-14.83249189,14.41035695,-8.952609603,266.7319222,0.3442,12.90000057,110.5999985,98.99999857,9.699484725,5.905386648,1.312779517,1.175109426,NaN
1,52.695,-83.9452,2014,7,-33.82897807,15.48553359,-16.85480834,225.8257015,0.36635,14.69999981,141.1000061,96.10000443,14.46573254,12.6238172,1.201089935,1.099812156,NaN
1,52.695,-83.9452,2014,8,-25.93013801,15.01084947,-16.22744437,196.3987655,0.3463,14.5,64.70000458,74.40000296,14.50715391,13.19050739,1.129353344,0.960987506,NaN
1,52.695,-83.9452,2014,9,NaN,NaN,-8.971923077,123.4647452,0.2822,8.5,84.80000305,41.99999928,10.16856597,10.22701458,0.581863333,0.596373406,NaN
1,52.695,-83.9452,2014,10,NaN,NaN,-6.425774059,NaN,0.2771,2.700000048,79.20000458,9.30000037,6.165633826,6.839936782,0.289806933,0.184768028,NaN
1,52.695,-83.9452,2014,11,NaN,NaN,-10.93100917,NaN,0.13655,-9.600000381,55.20000076,0,0.215892661,1.350095413,0.051494318,0.095334175,5.745505305
1,52.695,-83.9452,2014,12,5.089896473,-14.44194236,-11.41794355,34.50093523,-0.0024,-14.30000019,45.79999924,0,-0.128068884,0.632327505,0.038009065,0.057906363,24.03985148
1,52.695,-83.9452,2015,1,3.475096208,-23.10209193,-11.96615074,55.34696192,-0.0179,-23.70000076,32.79999924,0,-0.540713419,0.133920646,0.033736457,0.045168293,35.32557117
1,52.695,-83.9452,2015,2,1.422326893,-26.53272693,-12.74944155,110.3085243,-0.02245,-26.5,33.70000076,2.800000042,-0.775273438,-0.167115699,0.039589774,0.060853729,47.21622081
1,52.695,-83.9452,2015,3,1.758413185,-13.39890322,-12.7686828,173.8151855,-0.0229,-13,28.10000038,15.5,-0.528297379,-0.141995296,0.13776807,0.205334166,55.1789674
1,52.695,-83.9452,2015,4,-3.261106421,-3.374560028,0.619401947,201.7516314,0.04295,-3.400000095,38.70000076,33.00000072,-0.177520167,0.020536934,0.244805278,0.353104273,32.2072326
1,52.695,-83.9452,2015,5,-18.43676914,5.37003562,-1.1432341,217.722343,0.2644,5.200000286,45.79999924,68.20000148,1.256382986,0.533193049,0.581059226,0.686024382,3.688660608
1,52.695,-83.9452,2015,6,-31.1002814,14.17136389,-12.39569444,267.9393995,0.33595,11.80000019,65.80000305,96.00000143,9.538713889,5.623005903,1.251728967,1.081563842,NaN
1,52.695,-83.9452,2015,7,-48.92131183,17.07495631,-10.36283602,209.6160417,0.3504,16.20000076,71.40000153,105.400003,15.16954166,12.84134543,1.114670296,1.303696688,NaN
1,52.695,-83.9452,2015,8,-38.56347975,14.94055042,-5.522071767,164.2373055,0.3447,14.90000057,90.59999847,74.40000296,15.05605511,14.09770834,0.776547091,0.960240835,NaN
1,52.695,-83.9452,2015,9,-13.73509414,12.28298648,-3.543721973,NaN,0.31125,10.30000019,66.90000153,39.00000215,12.84640327,12.59986979,0.771968958,0.600922194,NaN
1,52.695,-83.9452,2015,10,-2.236367273,1.858977151,-6.806989247,83.1081575,0.264,2,54.29999924,18.60000074,4.743616263,6.152586694,0.3200935,0.317582958,NaN
1,52.695,-83.9452,2015,11,1.847870819,-3.14729342,-6.051180556,31.7409755,0.1481,-3.900000095,30.30000114,0,1.480000347,2.431369792,0.1119974,0.10100001,5.978074767
1,52.695,-83.9452,2015,12,0.006295534,-8.849366674,-9.701666667,25.89134989,0.0805,-11.60000038,37.70000076,0,0.400779443,1.247051389,0.078866628,0.017599308,3.206289522
2,52.7008,-83.955,2011,1,NaN,NaN,NaN,NaN,-0.0049,-22.70000076,33.70000076,0,NaN,NaN,NaN,0.044587491,NaN
2,52.7008,-83.955,2011,2,NaN,NaN,NaN,NaN,0.0186,-19.5,42.70000076,2.800000042,NaN,NaN,NaN,0.086419431,NaN
2,52.7008,-83.955,2011,3,NaN,NaN,NaN,NaN,-0.027,-13.69999981,20.80000114,12.40000018,NaN,NaN,NaN,0.208495982,NaN
2,52.7008,-83.955,2011,4,6.938961388,NaN,4.598456057,NaN,0.0733,-4.099999905,41.90000153,36.00000143,0.369288257,-0.05267264,0.539458593,0.383104268,NaN
2,52.7008,-83.955,2011,5,9.570962561,6.292575204,-0.78202171,228.6605383,0.2111,5.400000095,30.89999962,77.5,9.800025574,9.230086475,0.674880274,0.780125017,NaN
2,52.7008,-83.955,2011,6,-39.80114204,13.78236319,-7.908125,296.6682572,0.34715,12.5,56.5,108.0000043,16.10289231,14.54829612,1.405872711,1.277101157,NaN
2,52.7008,-83.955,2011,7,-40.8305518,17.45926781,-16.3027937,NaN,0.3611,17.30000114,56,117.7999985,18.12168237,15.53265696,1.321316768,1.548723216,NaN
2,52.7008,-83.955,2011,8,-17.59995589,15.82368483,-13.33360215,176.5570929,0.3151,15.80000019,56.79999924,93,16.24811426,15.22434812,1.000978823,1.265977628,NaN
2,52.7008,-83.955,2011,9,1.298294748,11.54694444,-6.430196629,143.2566862,0.2278,9.5,70.80000305,41.99999928,11.81829073,12.14355021,0.852721933,0.664984481,NaN
2,52.7008,-83.955,2011,10,10.29526279,5.830167563,-4.668449931,81.33046139,0.1845,4.300000191,44.79999924,18.60000074,5.959732854,6.779134088,0.489663189,0.351992532,NaN
2,52.7008,-83.955,2011,11,6.235581529,-4.472835031,-4.968924581,41.05750218,0.03285,-4.5,38,0,-0.098540673,0.774820182,0.122099288,0.122197147,NaN
2,52.7008,-83.955,2011,12,7.703128417,-16.34523592,-5.444018817,37.36896231,0.0223,-14.10000038,30.60000038,0,-1.298369288,-0.026740054,0.06323764,0.112194783,NaN
2,52.7008,-83.955,2012,1,NaN,NaN,-5.483187626,46.97312587,0.01475,-19.5,41.10000229,0,-1.809979489,-0.706509091,0.046561672,0.061007766,NaN
2,52.7008,-83.955,2012,2,NaN,NaN,-4.97658046,87.86714737,-0.01785,-16.39999962,25.70000076,2.800000042,-1.10699533,-0.598113506,0.084956494,0.120259575,NaN
2,52.7008,-83.955,2012,3,NaN,NaN,-2.907571429,141.1999872,0.0171,-6,21,24.80000037,-0.561897279,-0.384286053,0.217622083,0.32683198,NaN
2,52.7008,-83.955,2012,4,8.464385593,-1.79113609,0.214145658,228.783373,0.18085,-2.700000048,22.10000038,39.00000215,0.379334146,-0.124469338,0.472223522,0.410544048,NaN
2,52.7008,-83.955,2012,5,13.04917571,6.397176921,-5.007878788,210.9032198,0.1883,6.599999905,46.70000076,74.40000296,7.976403363,7.304520876,0.68629629,0.757175179,NaN
2,52.7008,-83.955,2012,6,-23.429627,15.62541647,-6.279360667,241.4704141,0.3618,14.40000057,56.79999924,105,17.61207782,17.05702223,1.21588567,1.279705158,NaN
2,52.7008,-83.955,2012,7,-48.73934483,17.5415746,-13.35752688,238.5659308,0.38685,17.39999962,59.20000076,114.7000015,19.08562432,17.3872547,1.268944559,1.473642782,NaN
2,52.7008,-83.955,2012,8,-26.65654407,14.76240054,-18.48051075,182.3913945,0.31695,15.19999981,67.40000153,89.90000296,15.78446908,14.86443885,0.983309608,1.185153403,NaN
2,52.7008,-83.955,2012,9,-3.806076278,10.02444236,-11.73854167,125.5879092,0.27815,9,62.5,45,10.21914861,10.98023889,0.74184645,0.627354574,NaN
2,52.7008,-83.955,2012,10,8.10137482,2.837896507,-6.518548387,58.77983053,0.19055,1.600000024,46.10000229,9.30000037,3.282784946,4.409020161,0.185082183,0.182072047,NaN
2,52.7008,-83.955,2012,11,6.152544269,-4.705927585,-2.325096228,NaN,0.1716,-6.300000191,36.79999924,0,-0.515348882,0.357090524,0.110254206,0.091082053,NaN
2,52.7008,-83.955,2012,12,2.797822578,-17.20088486,-0.895757132,34.63983924,0.0096,-15.10000038,35.20000076,0,-0.858467583,-0.030241343,0.045436,0.064128629,NaN
2,52.7008,-83.955,2013,1,0.900921995,-22.7483884,-1.920981843,49.58128587,-0.0102,-21.80000114,28.5,0,-1.208408541,-0.475235037,0.035821124,0.038062082,NaN
2,52.7008,-83.955,2013,2,1.275322781,-20.43860192,-0.7325,96.27507444,-0.00695,-21.30000114,38.10000229,0,-1.155950521,-0.611771949,0.062329976,0.052541112,NaN
2,52.7008,-83.955,2013,3,2.630456539,-11.36477285,-0.392055394,153.7847737,-0.0081,-11.90000057,28.30000114,9.30000037,-0.872158938,-0.519403226,0.143662898,0.145975679,NaN
2,52.7008,-83.955,2013,4,3.280685716,-4.366057981,-0.77661406,223.0792863,0.04935,-6.200000286,42.29999924,20.99999964,-0.357753228,-0.282936514,0.284722509,0.225452073,NaN
2,52.7008,-83.955,2013,5,14.66690918,5.625867785,-0.060578911,230.5386859,0.21505,4.400000095,28,68.20000148,7.904760787,6.211030345,0.693820049,0.655897046,NaN
2,52.7008,-83.955,2013,6,-26.41936592,13.18764791,-6.618958333,284.0593844,0.3482,11.90000057,76.80000305,102.0000029,16.36245452,15.63083994,1.30512515,1.151563823,NaN
2,52.7008,-83.955,2013,7,-45.85743126,17.13930107,-18.52795699,234.019901,0.3996,15.40000057,63.70000076,99.20000148,18.34893818,16.28835014,1.487268086,1.176903606,NaN
2,52.7008,-83.955,2013,8,-22.38851851,14.71361109,-16.79810298,155.7583279,0.34925,15,85.70000458,80.60000443,15.8033988,14.5396756,0.769302,1.074773105,NaN
2,52.7008,-83.955,2013,9,4.740676116,10.72123862,-7.782310984,NaN,0.2328,9.800000191,87.40000153,45,10.66788709,10.82521601,0.800284185,0.674984423,NaN
2,52.7008,-83.955,2013,10,9.160742514,2.819139784,-7.853293011,83.68603281,0.1985,2.400000095,52.29999924,12.40000018,3.340010755,5.392245968,0.330217349,0.240939784,NaN
2,52.7008,-83.955,2013,11,12.18026795,-7.063009957,-5.196702509,42.63671613,0.11805,-7.900000095,72.20000458,0,-0.684958423,0.588417204,0.127581062,0.058139809,NaN
2,52.7008,-83.955,2013,12,8.049842174,-23.4677527,-4.925873656,44.32259207,0.00905,-22.70000076,29.20000076,0,-1.351083333,0.03416779,0.033180263,0.03516829,NaN
2,52.7008,-83.955,2014,1,5.939755803,-22.91890119,-5.879569892,52.59569027,0.025,-24.80000114,35.10000229,0,-1.727545699,-0.382266036,0.037479548,0.010853723,NaN
2,52.7008,-83.955,2014,2,3.510053521,-20.1735863,-6.648363095,97.23640336,0.0025,-22.80000114,46.90000153,0,-1.536841146,-0.590353795,0.059389923,0.047370942,NaN
2,52.7008,-83.955,2014,3,3.262142441,-18.05950267,-7.971034946,179.5983253,-0.00475,-17,25.89999962,9.30000037,-1.516107191,-0.692973454,0.116107199,0.132629342,NaN
2,52.7008,-83.955,2014,4,2.952892986,-7.463726162,-5.675226797,233.4372866,0.0076,-6.099999905,40.79999924,27.00000107,-0.406036713,-0.267412011,0.231290881,0.268981201,NaN
2,52.7008,-83.955,2014,5,10.08857455,6.321038973,2.3422478,213.6602247,0.20225,5.900000095,53.29999924,65.10000443,6.659151512,4.631271259,0.633513452,0.626024391,NaN
2,52.7008,-83.955,2014,6,-25.76594955,14.80264655,-3.741805556,267.0054854,0.38805,12.90000057,110.5999985,98.99999857,17.2629184,16.57212154,1.341527433,1.175109426,NaN
2,52.7008,-83.955,2014,7,-66.65736251,15.87062701,-9.585080645,225.3994286,0.39335,14.69999981,141.1000061,96.10000443,17.7442426,16.77881721,1.240264538,1.099812156,NaN
2,52.7008,-83.955,2014,8,-37.14296863,15.32101478,-11.43293011,197.2110229,0.3579,14.5,64.70000458,74.40000296,16.25884981,15.36064852,1.180221833,0.960987506,NaN
2,52.7008,-83.955,2014,9,-2.895659604,9.379618425,-4.823472222,123.3750917,0.2351,8.5,84.80000305,41.99999928,10.14103684,11.12844132,0.623519128,0.596373406,NaN
2,52.7008,-83.955,2014,10,6.551505099,4.337550858,-2.560285132,66.90531483,0.2169,2.700000048,79.20000458,9.30000037,4.842675776,5.845544842,0.289196141,0.184768028,NaN
2,52.7008,-83.955,2014,11,3.615243911,-11.77458403,-2.915069444,50.40061887,0.1353,-9.600000381,55.20000076,0,-0.615127778,0.412100209,0.090774967,0.095334175,NaN
2,52.7008,-83.955,2014,12,6.0423421,-14.25348589,-2.302889785,34.65537027,0.0115,-14.30000019,45.79999924,0,-0.596313844,0.133546875,0.05026428,0.057906363,NaN
2,52.7008,-83.955,2015,1,4.241730219,-22.81680065,-3.216072629,54.53375584,0.0138,-23.70000076,32.79999924,0,-1.147583726,-0.185794576,0.039859043,0.045168293,NaN
2,52.7008,-83.955,2015,2,1.194616406,-26.18185936,-3.297991071,109.3159987,0.01305,-26.5,33.70000076,2.800000042,-1.414644717,-0.497915551,0.045679161,0.060853729,NaN
2,52.7008,-83.955,2015,3,-0.382539111,-13.00711895,-3.667405914,171.0252412,0.00755,-13,28.10000038,15.5,-0.965182124,-0.465952957,0.160674306,0.205334166,NaN
2,52.7008,-83.955,2015,4,4.160960125,-3.026820835,2.776557033,199.2914854,0.05485,-3.400000095,38.70000076,33.00000072,-0.097963814,-0.226397079,0.275836228,0.353104273,NaN
2,52.7008,-83.955,2015,5,17.51515397,5.751153215,0.866984343,215.4341094,0.19405,5.200000286,45.79999924,68.20000148,8.031448552,7.088457299,0.603927108,0.686024382,NaN
2,52.7008,-83.955,2015,6,-20.13637987,14.51794167,-6.806180556,268.8317334,0.3412,11.80000019,65.80000305,96.00000143,16.98025799,15.55115869,1.297918017,1.081563842,NaN
2,52.7008,-83.955,2015,7,-42.93980252,17.44962702,-6.065456989,209.3259459,0.3622,16.20000076,71.40000153,105.400003,19.16818516,18.19368278,1.169911694,1.303696688,NaN
2,52.7008,-83.955,2015,8,-18.73322258,15.32183533,-2.260013441,163.3172064,0.3342,14.90000057,90.59999847,74.40000296,17.43991465,17.48818212,0.832106177,0.960240835,NaN
2,52.7008,-83.955,2015,9,8.179026232,12.61045332,0.601022644,140.501961,0.23515,10.30000019,66.90000153,39.00000215,13.97988523,14.54441785,0.809229874,0.600922194,NaN
2,52.7008,-83.955,2015,10,12.36447096,2.133274194,-1.798375085,81.92732067,0.2007,2,54.29999924,18.60000074,2.586500336,4.065279906,0.34689386,0.317582958,NaN
2,52.7008,-83.955,2015,11,9.314251181,-2.853200691,-1.304411765,30.68520069,0.1104,-3.900000095,30.30000114,0,0.12075904,0.934630223,0.133988122,0.10100001,NaN
2,52.7008,-83.955,2015,12,3.85171549,-8.582181248,-1.731821354,25.64976178,0.0953,-11.60000038,37.70000076,0,-0.987967708,0.042211941,0.097043422,0.017599308,NaN
3,45.4093,-75.51873,1998,11,7.541307995,2.911528326,-36.45361085,50.45378333,NaN,2.200000048,43.10000229,24.00000036,NaN,NaN,0.317222222,0.352939586,NaN
3,45.4093,-75.51873,1998,12,10.19764521,-3.565134528,NaN,51.6272646,NaN,-3.200000048,49.5,9.30000037,NaN,NaN,0.202043011,0.202115719,NaN
3,45.4093,-75.51873,1999,1,11.55560379,-10.65513172,NaN,61.55519563,NaN,-10.69999981,123,3.100000046,NaN,NaN,0.095215054,0.109841213,NaN
3,45.4093,-75.51873,1999,2,11.02932637,-6.740990323,NaN,113.4358646,NaN,-6.099999905,28.39999962,16.80000067,NaN,NaN,0.192083333,0.242197151,NaN
3,45.4093,-75.51873,1999,3,12.60985994,-2.838934817,NaN,177.0232036,NaN,-3,111.9000015,37.20000148,NaN,NaN,0.303548387,0.355681588,NaN
3,45.4093,-75.51873,1999,4,-6.29296816,6.07020417,NaN,227.1350293,NaN,6.200000286,16,81.00000143,NaN,NaN,0.787944444,0.85233407,NaN
3,45.4093,-75.51873,1999,5,-22.71369238,15.10770228,-37.08313167,251.5537117,NaN,15.10000038,48.5,127.099997,NaN,NaN,1.48844086,1.585977609,NaN
3,45.4093,-75.51873,1999,6,-35.01492575,19.32319445,-49.85652772,242.7713595,NaN,19.89999962,60.5,137.9999971,NaN,NaN,1.533111111,1.839686984,NaN
3,45.4093,-75.51873,1999,7,-36.41350219,21.19023723,-51.44146512,243.1859932,NaN,22.10000038,116.3000031,139.5,NaN,NaN,1.452150538,1.906480733,NaN
3,45.4093,-75.51873,1999,8,-26.27023191,17.75138325,-59.10940842,216.6407055,NaN,18.5,43.20000076,108.5,NaN,NaN,1.340806452,1.526205656,NaN
3,45.4093,-75.51873,1999,9,-5.028048612,15.67761459,-50.90708331,149.221907,NaN,16.39999962,134.8000031,78.00000429,NaN,NaN,1.091722222,1.274446738,NaN
3,45.4093,-75.51873,1999,10,-3.888469261,6.780016911,NaN,104.4105908,NaN,7.300000191,86.30000305,46.5,NaN,NaN,0.553978495,0.697938507,NaN
3,45.4093,-75.51873,1999,11,4.071381373,4.092518036,NaN,59.55353192,NaN,3.700000048,70.20000458,24.00000036,NaN,NaN,0.353944444,0.407707684,NaN
3,45.4093,-75.51873,1999,12,6.855993212,-4.740348791,NaN,43.91153564,NaN,-5,53.10000229,6.200000092,NaN,NaN,0.104408602,0.14975715,NaN
3,45.4093,-75.51873,2000,1,8.488631309,-10.54517339,NaN,65.97857735,NaN,-11.40000057,61.5,3.100000046,NaN,NaN,0.111666667,0.100387161,NaN
3,45.4093,-75.51873,2000,2,6.895652583,-7.579880026,NaN,105.584331,0.158,-7.400000095,86.30000305,8.400000334,NaN,NaN,0.167298851,0.185594005,NaN
3,45.4093,-75.51873,2000,3,5.065617043,1.184599464,NaN,144.5236393,0.2708,0.5,78,37.20000148,NaN,NaN,0.402311828,0.402939586,NaN
3,45.4093,-75.51873,2000,4,-0.774294227,4.934193058,NaN,175.1582292,0.24325,4.700000286,114,63.00000429,NaN,NaN,0.554555556,0.588738028,NaN
3,45.4093,-75.51873,2000,5,-13.87701792,12.37778023,NaN,194.3476548,0.39,13.10000038,149.4000092,96.10000443,NaN,NaN,0.764354839,1.038079694,NaN
3,45.4093,-75.51873,2000,6,-20.06543774,16.17087223,-33.0204862,216.9112022,0.4776,16.89999962,82.59999847,108.0000043,NaN,NaN,0.980388889,1.248204068,NaN
3,45.4093,-75.51873,2000,7,-35.55816844,18.34375,-32.91303766,227.3459188,0.5077,18.39999962,117.8000031,120.900003,NaN,NaN,1.037688172,1.388723178,NaN
3,45.4093,-75.51873,2000,8,-23.87132229,18.0349375,-36.32526886,196.4010695,0.4834,18.30000114,85.40000153,96.10000443,NaN,NaN,0.973709677,1.281136673,NaN
3,45.4093,-75.51873,2000,9,-9.501479436,12.64728333,-38.92034725,157.1610401,0.42525,13.40000057,85.70000458,66.00000143,NaN,NaN,0.733722222,0.995657577,NaN
3,45.4093,-75.51873,2000,10,-1.00378858,7.634754032,-39.99381722,110.6404542,0.3333,8.100000381,33.5,43.39999926,NaN,NaN,0.608333333,0.656448981,NaN
3,45.4093,-75.51873,2000,11,5.306330266,1.195440969,-38.59354158,59.00938817,0.317,0.400000006,81.80000305,15,NaN,NaN,0.257611111,0.254620423,NaN
3,45.4093,-75.51873,2000,12,8.47069144,-10.63879119,NaN,60.55645263,0.13755,-11,83.70000458,6.200000092,NaN,NaN,0.085483871,0.120387165,NaN
3,45.4093,-75.51873,2001,1,10.80077602,-9.625071909,NaN,64.69739797,-0.00665,-9.600000381,35.60000229,3.100000046,NaN,NaN,0.084946237,0.134627912,NaN
3,45.4093,-75.51873,2001,2,8.896294996,-9.126701635,NaN,105.3078239,-0.07745,-8.400000572,71.20000458,11.20000017,NaN,NaN,0.093630952,0.190024653,NaN
3,45.4093,-75.51873,2001,3,9.716967506,-3.335723786,NaN,161.0301062,-0.0301,-4.700000286,94.09999847,24.80000037,NaN,NaN,0.209139785,0.243475583,NaN
3,45.4093,-75.51873,2001,4,4.846314296,6.136683331,-27.0493055,228.2548794,0.2866,6,13.19999981,78.00000429,NaN,NaN,0.703722222,0.840125007,NaN
3,45.4093,-75.51873,2001,5,-0.729707849,13.88110617,-37.60463716,210.6545964,0.3778,13.80000019,66.09999847,111.6000044,NaN,NaN,1.045591398,1.29647937,NaN
3,45.4093,-75.51873,2001,6,-27.79805825,18.94473432,-39.33437491,250.0985759,0.4934,18.5,71.59999847,122.9999971,NaN,NaN,2.635055556,1.534450419,NaN
3,45.4093,-75.51873,2001,7,-29.49678492,18.66161625,-44.70477157,244.7629563,0.4831,19.10000038,58.20000076,130.2000089,NaN,NaN,1.428548387,1.637120301,NaN
